seed_id,decade,citing_openalex_id,citing_doi,citing_year,citing_type,citing_language,citing_is_oa,citing_oa_url,citing_primary_field,citing_primary_source,citing_title,extraction_attempted,recovery_recommendation
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2104426122,https://doi.org/10.2307/1926071,1979,article,en,False,,Environmental Science,The Review of Economics and Statistics,Natural Resource Scarcity: A Statistical Analysis,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1966163136,https://doi.org/10.1177/0013124584016003005,1984,article,en,False,,Social Sciences,Education and Urban Society,Curriculum Transformation for Multicultural Education,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2080434010,https://doi.org/10.1016/0095-0696(86)90021-5,1986,article,en,False,,"Economics, Econometrics and Finance",Journal of Environmental Economics and Management,Conservation of mass and instability in a dynamic economy-environment system,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2044593871,https://doi.org/10.1016/0001-4575(86)90012-6,1986,article,en,False,,Social Sciences,Accident Analysis & Prevention,Beyond the concept of risk homeostatis: Suggestions for research and application towards the prevention of accidents and lifestyle-related disease,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2083778865,https://doi.org/10.1007/bf01869423,1980,review,en,False,,Environmental Science,Environmental Management,Energy consumption and conservation psychology: A review and conceptual analysis,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2012322199,https://doi.org/10.1007/bf01531771,1975,article,en,False,,Social Sciences,Human Ecology,The environmental movement and its critics,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2099705235,https://doi.org/10.1002/for.3980020203,1983,article,en,False,,Decision Sciences,Journal of Forecasting,Strategic planning and forecasting,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2006489550,https://doi.org/10.1126/science.182.4110.358,1973,article,en,False,,Energy,Science,Parameters of Technological Growth,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2332526647,https://doi.org/10.2307/279284,1980,article,en,False,,Social Sciences,American Antiquity,The Classic Maya Collapse: Testing Class Conflict Hypotheses,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2006616602,https://doi.org/10.1016/0377-2217(84)90308-4,1984,article,en,False,,Decision Sciences,European Journal of Operational Research,System dynamics and operational research: An appraisal,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W26932366,https://doi.org/10.1016/0016-3287(88)90005-5,1988,article,en,False,,Environmental Science,Futures,Sustainable development and the market,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2005805548,https://doi.org/10.1017/s0020743800051722,1978,article,en,False,,Psychology,International Journal Middle East Studies,The Arab Basic Personality: A Critical Survey of The Literature,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1974987094,https://doi.org/10.1007/bf01989599,1977,article,de,False,,Energy,International Journal of Earth Sciences,"Entropy, materials, and posterity",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2020293116,https://doi.org/10.1016/0307-904x(76)90021-4,1976,article,en,False,,Environmental Science,Applied Mathematical Modelling,Parameter sensitivity of the ‘Limits to Growth’ world model,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1982083989,https://doi.org/10.1016/0301-4215(87)90083-8,1987,article,en,False,,"Economics, Econometrics and Finance",Energy Policy,Extending cost-benefit analysis for energy investment choices,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2090770835,https://doi.org/10.1016/0040-1625(75)90025-6,1975,article,en,False,,Computer Science,Technological Forecasting and Social Change,The dynamics of long-term growth,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2198147371,https://doi.org/10.1177/002200277602000407,1976,article,en,False,,Social Sciences,Journal of Conflict Resolution,Toward a Unified Strategy for Peace Education,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1840589941,https://doi.org/10.1093/oxfordjournals.cje.a035531,1984,article,en,False,,Environmental Science,Cambridge Journal of Economics,Economic arguments on the sufficiency of natural resources,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1997581782,https://doi.org/10.1002/sce.3730630114,1979,article,en,False,,Environmental Science,Science Education,Science education and the emerging ecological society,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2113104199,https://doi.org/10.1070/pu1976v019n02abeh005135,1976,article,en,False,,Physics and Astronomy,Soviet Physics Uspekhi,Energy and physics,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1565907135,https://doi.org/10.1016/0301-4207(85)90017-0,1985,article,en,False,,Environmental Science,Resources Policy,The global environment,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2168883618,https://doi.org/10.1007/bf01363887,1983,article,en,True,https://link.springer.com/content/pdf/10.1007/BF01363887.pdf,Social Sciences,Population and Environment,Population issues and social indicators of well-being,no,"OA URL present, not sampled in this run — extend automated extraction first"
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2473805574,https://doi.org/10.3828/tpr.51.1.fw353528t974r101,1980,article,en,False,,Environmental Science,Town Planning Review,The Limits to Planning,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2097997401,https://doi.org/10.1007/bf01283657,1973,article,de,True,http://hdl.handle.net/1765/15086,"Economics, Econometrics and Finance",Zeitschrift für Nationalökonomie,Exhaustion and technological development: A macro-dynamic policy model,yes,had OA URL but extraction yielded 0 — likely PDF parsing limitation; library physical/digital lookup recommended
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2158103354,https://doi.org/10.1016/0016-3287(83)90071-x,1983,article,en,False,,Decision Sciences,Futures,Mass producing intelligence for a rational world,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2000409060,https://doi.org/10.1016/0016-3287(87)90047-4,1987,article,en,False,,"Economics, Econometrics and Finance",Futures,The crisis in fordism and the rise of a new technological paradigm,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2164203800,https://doi.org/10.1146/annurev.eg.12.110187.000531,1987,article,en,False,,Engineering,Annual Review of Energy,"Materials, Affluence, and Industrial Energy Use",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2123044665,https://doi.org/10.1146/annurev.es.06.110175.001523,1975,article,en,False,,Environmental Science,Annual Review of Ecology and Systematics,Simulation Models of Ecosystems,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2127250885,https://doi.org/10.2307/3146032,1980,article,en,False,,Environmental Science,Land Economics,The Evaluation of Natural Resource Adequacy: Elusive Quest or Frontier of Economic Analysis?,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2008042805,https://doi.org/10.1016/0095-0696(78)90011-6,1978,article,en,False,,Engineering,Journal of Environmental Economics and Management,A model of mining and exploring for exhaustible resources,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2020754781,https://doi.org/10.1068/b110297,1984,article,en,False,,Social Sciences,Environment and Planning B Planning and Design,Planning as Argumentation,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2045373333,https://doi.org/10.1306/03b5a651-16d1-11d7-8645000102c1865d,1982,article,en,False,,Engineering,AAPG Bulletin,Role of Temperature and Time on Organic Metamorphism: GEOLOGIC NOTES,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2088635138,https://doi.org/10.1126/science.223.4635.456,1984,article,en,False,,Engineering,Science,Infinite Resources: The Ultimate Strategy,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2486998793,https://doi.org/10.1007/978-1-4613-4095-9_2,1978,book-chapter,en,False,,Psychology,,A conversation theoretic approach to social systems,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1548506723,https://doi.org/10.1016/0195-9255(85)90050-2,1985,article,en,False,,Environmental Science,Environmental Impact Assessment Review,Cumulative impact assessment in environmental planning,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2044427925,https://doi.org/10.1111/j.1536-7150.1978.tb01227.x,1978,article,en,False,,"Economics, Econometrics and Finance",American Journal of Economics and Sociology,Variations in Social Quality of Life Indicators in Medium Metropolitan Areas*,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1523082801,https://doi.org/10.1016/0040-1625(80)90050-5,1980,article,en,False,,Psychology,Technological Forecasting and Social Change,What are the limits to man's time and space perspectives?,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2009474379,https://doi.org/10.1080/00221546.1975.11777043,1975,article,en,False,,Social Sciences,The Journal of Higher Education,A Critique of Planning Models for Postsecondary Education,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1980718229,https://doi.org/10.1016/0016-3287(76)90095-1,1976,article,en,False,,Computer Science,Futures,The importance of model structure,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2024767327,https://doi.org/10.1177/000276427802200102,1978,article,en,False,,Environmental Science,American Behavioral Scientist,Geography as Human Ecology,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2319680310,https://doi.org/10.1080/00213624.1985.11504439,1985,article,en,False,,Environmental Science,Journal of Economic Issues,"Economics, Ecology, and Entropy",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W648870194,https://doi.org/10.1007/978-94-009-3755-0_4,1987,book-chapter,en,False,,Social Sciences,,The Knowledge Interests of the Environmental Movement and its Potential for Influencing the Development of Science,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W97243756,https://doi.org/10.1007/978-3-642-96220-2_6,1974,book-chapter,en,False,,Environmental Science,Ecological studies,Non-linear Disease Progress Curves,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2059127587,https://doi.org/10.1177/000276428002400107,1980,article,en,False,,Environmental Science,American Behavioral Scientist,Ecological Optimism in the Social Sciences,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2158378956,https://doi.org/10.1002/sce.3730640312,1980,article,en,False,,Agricultural and Biological Sciences,Science Education,"Science, society, and science education",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1967732278,https://doi.org/10.1177/030631277700700204,1977,article,en,False,,Environmental Science,Social Studies of Science,"Malthus, Multinationals and the Club of Rome",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1988071223,https://doi.org/10.1002/sce.3730580115,1974,article,en,False,,Social Sciences,Science Education,Technology education for nonscience students in the secondary school,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2023060540,https://doi.org/10.1177/0013916579111005,1979,article,en,False,,Environmental Science,Environment and Behavior,Perceptions of Crowding,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2005061410,https://doi.org/10.1016/0007-6813(72)90042-0,1972,article,en,False,,Engineering,Business Horizons,Profiles of the future Monitoring for technological opportunities,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2291481304,https://doi.org/10.2307/2600146,1977,article,en,False,,Environmental Science,International Studies Quarterly,The Anticipation of International Crises: Prospects for Theory and Research,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1968126765,https://doi.org/10.1016/0304-3800(86)90078-5,1986,article,en,False,,Environmental Science,Ecological Modelling,A computer simulation model of the solar-algae pond ecosystem,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1972795815,https://doi.org/10.1017/s0143814x00008680,1988,article,en,False,,Social Sciences,Journal of Public Policy,"The GLOBUS Model: Computer Simulation of Worldwide Political and Economic Developments edited by Stuart A. Bremer. Frankfurt am Main: Campus Verlag and Boulder, Colorado: Westview Press, 944 pp. $98.50",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W127405048,https://doi.org/10.1007/978-1-4757-1818-8_31,1984,book-chapter,en,False,,Decision Sciences,,Public Perception of Industrial Risks: A Free-Response Approach,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2019747110,https://doi.org/10.1016/0024-6301(74)90009-0,1974,article,en,False,,"Economics, Econometrics and Finance",Long Range Planning,Planning and social change,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1968587696,https://doi.org/10.1177/002234337901600305,1979,article,en,False,,Agricultural and Biological Sciences,Journal of Peace Research,Structural Violence at the World Level: Diachronic Findings,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2069827443,https://doi.org/10.1111/j.1467-8330.1982.tb00034.x,1982,article,en,False,,Social Sciences,Antipode,Hunger: A Polemical Review*,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2115311541,https://doi.org/10.1146/annurev.so.08.080182.000421,1982,article,en,False,,Agricultural and Biological Sciences,Annual Review of Sociology,Sociology and Social Forecasting,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W646216276,https://doi.org/10.1007/978-94-009-8739-5_2,1980,book-chapter,en,False,,Energy,Studies in applied regional sciences,Integrated Models for Economic-Energy-Environmental Impact Analysis,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1986619621,https://doi.org/10.1016/0304-3800(75)90004-6,1975,article,en,False,,Engineering,Ecological Modelling,Mathematical modelling and environmental decision-making,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2412892767,,1986,article,en,False,,Arts and Humanities,ACR North American Advances,Yuppies As Arbiters of the Emergin Consumption Style,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1519270887,https://doi.org/10.1016/0016-3287(87)90003-6,1987,article,en,False,,Environmental Science,Futures,Global models,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1982822566,https://doi.org/10.1177/002216787401400102,1974,article,en,False,,"Economics, Econometrics and Finance",Journal of Humanistic Psychology,Humanistic Capitalism: Another Alternative,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2074334485,https://doi.org/10.1016/0016-3287(82)90083-0,1982,article,en,False,,Decision Sciences,Futures,Global modelling revisited,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1988894834,https://doi.org/10.1080/02688867.1989.9726723,1989,article,en,True,https://www.tandfonline.com/doi/pdf/10.1080/02688867.1989.9726723?needAccess=true,Decision Sciences,Project Appraisal,Management trends for major projects,no,"OA URL present, not sampled in this run — extend automated extraction first"
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2045855461,https://doi.org/10.1007/bf00513459,1989,article,en,False,,"Economics, Econometrics and Finance",Social Indicators Research,Measuring natural resource scarcity,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2060321698,https://doi.org/10.1016/0016-3287(77)90094-5,1977,article,en,False,,Environmental Science,Futures,Modelling the influence of decision makers on the future,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2060940803,https://doi.org/10.1007/bf01866964,1984,article,en,False,,Environmental Science,Environmental Management,Project appraisal and planning for overdeveloped countries: I. The costing of nonrenewable resources,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2119487903,https://doi.org/10.1017/s0020818300026631,1978,article,en,False,,Social Sciences,International Organization,The World Order Models Project and its Critics: A Reply,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1600721529,,1973,article,en,False,,Environmental Science,American Economic Review,Today's Apocalypses and Yesterday's,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2004594164,https://doi.org/10.1016/0024-6301(74)90053-3,1974,article,en,False,,"Business, Management and Accounting",Long Range Planning,Forecasting the future business environment— The state of the art,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2041083240,https://doi.org/10.2307/4445932,1977,article,en,False,,Agricultural and Biological Sciences,The American Biology Teacher,Toward a Third Century of Science Education,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2063653786,https://doi.org/10.1086/288769,1977,article,en,False,,Engineering,Philosophy of Science,Philosophical Issues in Technology Assessment,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2000152030,https://doi.org/10.1016/0016-7185(77)90009-4,1977,article,en,False,,Environmental Science,Geoforum,Population pressure in rural Kenya,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2069845602,https://doi.org/10.1177/000276428002400105,1980,article,en,False,,"Economics, Econometrics and Finance",American Behavioral Scientist,Growth Economics and the Fallacy of Misplaced Concreteness,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2175310839,https://doi.org/10.1146/annurev.eg.02.110177.001101,1977,article,en,False,,Environmental Science,Annual Review of Energy,Global and International Energy Models: A Survey,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1965763047,https://doi.org/10.1016/0301-4207(75)90074-4,1975,article,en,False,,Engineering,Resources Policy,‘Reserves’ as a leading indicator to future mineral production,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1967459567,https://doi.org/10.1016/0301-4207(88)90049-9,1988,article,en,False,,Engineering,Resources Policy,A reassessment of the strategic materials question,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2041073616,https://doi.org/10.1016/0013-9327(76)90010-0,1976,article,en,False,,Social Sciences,Environmental Pollution (1970),Some aspects of lead pollution in Rio de Janeiro,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2064882635,https://doi.org/10.1177/0193841x8901300308,1989,article,en,False,,"Business, Management and Accounting",Evaluation Review,Evaluating Appropriate Technology for Development,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2096031397,https://doi.org/10.1017/s0026749x00009215,1987,article,en,False,,"Economics, Econometrics and Finance",Modern Asian Studies,The Great Depression and Indian Industry: Changing Interpretations and Changing Perceptions,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2408813433,,1976,article,en,False,,Environmental Science,,The Passing of the Dominant Paradigm,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1991448096,https://doi.org/10.1007/bf00598635,1981,article,en,False,,Social Sciences,International Review of Education,Basic needs: New approach to development ? But new approach to education?,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2021553747,https://doi.org/10.1016/0160-4120(87)90050-x,1987,article,en,False,,Computer Science,Environment International,The exploitation of Antarctic minerals,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2033295597,https://doi.org/10.1016/0169-4758(86)90146-8,1986,article,en,False,,Immunology and Microbiology,Parasitology Today,The case for mathematical modelling of schistosomiasis,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2567545249,https://doi.org/10.1080/00213624.1982.11503998,1982,article,en,False,,Arts and Humanities,Journal of Economic Issues,The Economics of Love; or an Attempt at Gandhian Economics,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1994942645,https://doi.org/10.1070/pu1980v023n07abeh005117,1980,article,en,False,,Earth and Planetary Sciences,Soviet Physics Uspekhi,Energetics of the biosphere,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1998848148,https://doi.org/10.1177/009539977700900105,1977,article,en,False,,Decision Sciences,Administration & Society,National Strategies for Technological Innovation,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2010036094,https://doi.org/10.1007/bf00891280,1977,article,en,False,,"Economics, Econometrics and Finance",Human Ecology,The logic of catastrophe,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1588402911,https://doi.org/10.1016/0016-3287(79)90048-x,1979,article,en,False,,"Economics, Econometrics and Finance",Futures,"Smith, Malthus, Ricardo, and Mill",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2069073804,https://doi.org/10.1353/pbm.1985.0011,1985,article,en,False,,Environmental Science,Perspectives in biology and medicine,"""Therefore Choose Life"": Reconciling Medical and Environmental Bioethics",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W286673316,,1985,book,en,False,,Environmental Science,,Guide on Simulation and Gaming for Environmental Education.,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W135349579,https://doi.org/10.1007/978-1-4899-0429-4_19,1981,book-chapter,en,False,,Social Sciences,Critical issues in social justice,Law as a Social Trap,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1501801165,https://doi.org/10.1016/0301-4215(81)90173-7,1981,article,en,False,,"Economics, Econometrics and Finance",Energy Policy,UK energy policy,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1994839536,https://doi.org/10.1007/bf01036239,1984,article,en,False,,Computer Science,Mathematical Geology,Areal value assessment of the mineral resources endowment of Israel,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2011921908,https://doi.org/10.1016/0040-1625(79)90053-2,1979,article,en,False,,Energy,Technological Forecasting and Social Change,Technological constraints on technological optimism,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1586560750,https://doi.org/10.1016/0165-0572(83)90008-7,1983,article,en,False,,Engineering,Resources and Energy,Some evidence of price and cross-elasticities of mineral supply,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1972732783,https://doi.org/10.2307/1965071,1973,review,en,False,,Environmental Science,Studies in Family Planning,A Review of the Population Sector in The Limits to Growth,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2077641145,https://doi.org/10.1016/0016-3287(85)90004-7,1985,article,en,False,,Engineering,Futures,HIstorical perspective and environmental cost-benefit analysis,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2079426488,https://doi.org/10.1016/0301-4207(81)90062-3,1981,article,en,False,,Earth and Planetary Sciences,Resources Policy,Manganese nodules and marine technology,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1487460569,,1973,article,en,False,,Environmental Science,American Economic Review,"Population Growth, Resource Availability and Environmental Quality",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2167460593,https://doi.org/10.1016/0306-9192(78)90079-9,1978,article,en,False,,Environmental Science,Food Policy,World food futures — growth with redistribution?,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1992474536,https://doi.org/10.1007/bf00300661,1981,article,en,False,,Social Sciences,Social Indicators Research,Malthus and the social limits to growth,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2089163852,https://doi.org/10.1080/02604027.1986.9972026,1986,article,en,False,,"Economics, Econometrics and Finance",World Futures,European economic development—with particular reference to the European periphery,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1980472275,https://doi.org/10.1016/0277-9536(84)90194-1,1984,article,en,False,,"Economics, Econometrics and Finance",Social Science & Medicine,Assessment and implementation of health care priorities in developing countries; Incompatible paradigms and competing social systems,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2059627987,https://doi.org/10.1007/bf02395108,1973,article,en,True,https://escholarship.org/uc/item/0x41348x,Arts and Humanities,Computers and the Humanities,Recent computer applications in cultural anthropology,no,"OA URL present, not sampled in this run — extend automated extraction first"
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2063306041,https://doi.org/10.1037/0003-066x.33.7.631,1978,article,en,False,,Environmental Science,American Psychologist,Psychology and the future.,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2032397124,https://doi.org/10.1080/03050628408434631,1984,article,en,False,,Social Sciences,International Interactions,Third world national security: Toward a new conceptual framework,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1976798650,https://doi.org/10.1525/aa.1976.78.4.02a00070,1976,article,en,False,,Social Sciences,American Anthropologist,A Look at Academic Anthropology: Through a Graph Darkly,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2122637529,https://doi.org/10.1093/wbro/4.1.23,1989,article,en,False,,Social Sciences,The World Bank Research Observer,ECONOMIC ANALYSES OF RAPID POPULATION GROWTH,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1964854685,https://doi.org/10.1016/0264-8377(84)90093-0,1984,article,en,False,,Agricultural and Biological Sciences,Land Use Policy,Farmland protection: a case of quality not quantity,no,no OA URL and not attempted — library physical/digital lookup required
